Symbol,Date,EnTime,Bprice,ExTime,Sprice,Option,p/l,Strike
NIFTY,21/10/22,13:15:00,93.5,15:05:00,141.1,Buy Put,2380,17600
NIFTY,21/10/22,15:05:00,88.5,15:30:00,98.15,Sell Put,482.5,17600
NIFTY,25/10/22,9:20:00,99.35,9:25:00,100.2,Buy Call,42.5,17700
NIFTY,25/10/22,9:25:00,56.4,9:30:00,58.85,Buy Put,122.5,17700
NIFTY,25/10/22,9:30:00,95.15,9:45:00,102,Buy Call,342.5,17700
NIFTY,25/10/22,9:45:00,50.15,11:55:00,80,Buy Put,1492.5,17700
NIFTY,25/10/22,11:55:00,62.85,12:20:00,67.55,Buy Call,235,17700
NIFTY,25/10/22,12:20:00,70.85,13:00:00,90.6,Buy Put,987.5,17700
NIFTY,25/10/22,13:00:00,56.15,13:10:00,58.6,Buy Call,122.5,17700
NIFTY,25/10/22,13:10:00,85.25,13:15:00,92.1,Buy Put,342.5,17700
NIFTY,25/10/22,13:15:00,52.8,13:50:00,62.85,Buy Call,502.5,17700
NIFTY,25/10/22,13:50:00,72.8,13:55:00,74.75,Buy Put,97.5,17700
NIFTY,25/10/22,13:55:00,60.65,14:15:00,68.85,Buy Call,410,17700
NIFTY,25/10/22,14:15:00,64,14:40:00,71.1,Buy Put,355,17700
NIFTY,25/10/22,14:40:00,61.3,14:50:00,67.85,Buy Call,327.5,17700
NIFTY,25/10/22,14:50:00,61.95,15:30:00,92,Sell Call,1502.5,17700
NIFTY,27/10/22,9:50:00,18.65,10:20:00,24.1,Buy Put,272.5,17700
NIFTY,27/10/22,10:20:00,58.75,10:25:00,65.2,Buy Call,322.5,17700
NIFTY,27/10/22,10:25:00,20.6,10:50:00,25.8,Buy Put,260,17700
NIFTY,27/10/22,10:50:00,53,10:55:00,55.35,Buy Call,117.5,17700
NIFTY,27/10/22,10:55:00,23.25,11:00:00,24.25,Buy Put,50,17700
NIFTY,27/10/22,11:00:00,53.25,11:15:00,60,Buy Call,337.5,17700
NIFTY,27/10/22,11:15:00,19.05,11:55:00,27.5,Buy Put,422.5,17700
NIFTY,27/10/22,11:55:00,39.25,12:00:00,46.6,Buy Call,367.5,17700
NIFTY,27/10/22,12:00:00,21.2,13:00:00,31.25,Buy Put,502.5,17700
NIFTY,27/10/22,13:00:00,25.35,13:05:00,25.7,Buy Call,17.5,17700
NIFTY,27/10/22,13:05:00,30.05,13:10:00,32.6,Buy Put,127.5,17700
NIFTY,27/10/22,13:10:00,22.95,13:35:00,28.9,Buy Call,297.5,17700
NIFTY,27/10/22,13:35:00,22.5,13:40:00,26.75,Buy Put,212.5,17700
NIFTY,27/10/22,13:40:00,21.75,13:50:00,28.75,Buy Call,350,17700
NIFTY,27/10/22,13:50:00,19.8,14:00:00,22.15,Buy Put,117.5,17700
NIFTY,27/10/22,14:00:00,22.2,14:15:00,25.6,Buy Call,170,17700
NIFTY,27/10/22,14:15:00,15.9,15:00:00,35.15,Buy Put,962.5,17700
NIFTY,27/10/22,15:00:00,1.8,15:30:00,37.15,Sell Put,1767.5,17700
NIFTY,28/10/22,9:20:00,131.4,9:25:00,136.95,Buy Call,277.5,17800
NIFTY,28/10/22,9:25:00,125,11:00:00,130.25,Buy Put,262.5,17800
NIFTY,28/10/22,11:00:00,130,11:05:00,133.15,Buy Call,157.5,17800
NIFTY,28/10/22,11:05:00,127.2,11:30:00,136.1,Buy Put,445,17800
NIFTY,28/10/22,11:30:00,123.25,11:35:00,126,Buy Call,137.5,17800
NIFTY,28/10/22,11:35:00,131.85,12:10:00,142.55,Buy Put,535,17800
NIFTY,28/10/22,12:10:00,116,12:15:00,118.95,Buy Call,147.5,17800
NIFTY,28/10/22,12:15:00,138.45,12:35:00,143.5,Buy Put,252.5,17800
NIFTY,28/10/22,12:35:00,114.3,12:40:00,120.25,Buy Call,297.5,17800
NIFTY,28/10/22,12:40:00,135.6,13:00:00,156.05,Buy Put,1022.5,17800
NIFTY,28/10/22,13:00:00,104.1,13:05:00,109.45,Buy Call,267.5,17800
NIFTY,28/10/22,13:05:00,146.8,13:20:00,152.8,Buy Put,300,17800
NIFTY,28/10/22,13:20:00,106.85,13:30:00,109.1,Buy Call,112.5,17800
NIFTY,28/10/22,13:30:00,150.1,13:35:00,154.9,Buy Put,240,17800
NIFTY,28/10/22,13:35:00,104.05,13:45:00,113.45,Buy Call,470,17800
NIFTY,28/10/22,13:45:00,143.7,14:00:00,161.3,Buy Put,880,17800
NIFTY,28/10/22,14:00:00,99.2,14:05:00,104.7,Buy Call,275,17800
NIFTY,28/10/22,14:05:00,151.55,14:15:00,156,Buy Put,222.5,17800
NIFTY,28/10/22,14:15:00,102.85,14:55:00,118.35,Buy Call,775,17800
NIFTY,28/10/22,14:55:00,133.4,15:00:00,143.6,Buy Put,510,17800
NIFTY,28/10/22,15:00:00,109.45,15:30:00,123.65,Sell Put,710,17800
NIFTY,31/10/22,9:20:00,128.4,9:25:00,131.9,Buy Put,175,18000
NIFTY,31/10/22,9:25:00,70,9:40:00,92.35,Buy Call,1117.5,18000
NIFTY,31/10/22,9:40:00,115.1,10:00:00,129.35,Buy Put,712.5,18000
NIFTY,31/10/22,10:00:00,78.25,10:05:00,84.7,Buy Call,322.5,18000
NIFTY,31/10/22,10:05:00,122.4,10:10:00,129.1,Buy Put,335,18000
NIFTY,31/10/22,10:10:00,78,10:30:00,83.4,Buy Call,270,18000
NIFTY,31/10/22,10:30:00,123.45,10:35:00,124.6,Buy Put,57.5,18000
NIFTY,31/10/22,10:35:00,82.7,10:40:00,84.2,Buy Call,75,18000
NIFTY,31/10/22,10:40:00,122.2,10:55:00,126.75,Buy Put,227.5,18000
NIFTY,31/10/22,10:55:00,77.8,11:40:00,92.15,Buy Call,717.5,18000
NIFTY,31/10/22,11:40:00,110.85,11:55:00,113.55,Buy Put,135,18000
NIFTY,31/10/22,11:55:00,88.75,12:15:00,93.7,Buy Call,247.5,18000
NIFTY,31/10/22,12:15:00,110.75,12:20:00,113.15,Buy Put,120,18000
NIFTY,31/10/22,12:20:00,91.95,12:30:00,96.2,Buy Call,212.5,18000
NIFTY,31/10/22,12:30:00,109.5,12:55:00,117.65,Buy Put,407.5,18000
NIFTY,31/10/22,12:55:00,85.95,13:10:00,89.65,Buy Call,185,18000
NIFTY,31/10/22,13:10:00,112.9,13:15:00,115.2,Buy Put,115,18000
NIFTY,31/10/22,13:15:00,87.35,13:30:00,90.4,Buy Call,152.5,18000
NIFTY,31/10/22,13:30:00,112.35,14:05:00,121.6,Buy Put,462.5,18000
NIFTY,31/10/22,14:05:00,81.3,14:10:00,83.7,Buy Call,120,18000
NIFTY,31/10/22,14:10:00,118.3,14:20:00,121.5,Buy Put,160,18000
NIFTY,31/10/22,14:20:00,80.75,15:30:00,110.05,Sell Put,1465,18000
NIFTY,01/11/22,9:25:00,47.15,10:20:00,74.2,Buy Call,1352.5,18200
NIFTY,01/11/22,10:20:00,119.35,10:25:00,119.7,Buy Put,17.5,18200
NIFTY,01/11/22,10:25:00,71.7,10:30:00,74.35,Buy Call,132.5,18200
NIFTY,01/11/22,10:30:00,117.45,10:35:00,120.05,Buy Put,130,18200
NIFTY,01/11/22,10:35:00,71.05,11:00:00,81.7,Buy Call,532.5,18200
NIFTY,01/11/22,11:00:00,110.3,11:15:00,115.25,Buy Put,247.5,18200
NIFTY,01/11/22,11:15:00,75.4,11:20:00,77,Buy Call,80,18200
NIFTY,01/11/22,11:20:00,113.4,11:45:00,122.35,Buy Put,447.5,18200
NIFTY,01/11/22,11:45:00,70.05,12:00:00,73.55,Buy Call,175,18200
NIFTY,01/11/22,12:00:00,116.7,12:25:00,126.15,Buy Put,472.5,18200
NIFTY,01/11/22,12:25:00,63.8,12:30:00,64.3,Buy Call,25,18200
NIFTY,01/11/22,12:30:00,125.5,12:40:00,134.85,Buy Put,467.5,18200
NIFTY,01/11/22,12:40:00,59.15,12:55:00,64.7,Buy Call,277.5,18200
NIFTY,01/11/22,12:55:00,125.6,13:25:00,150.9,Buy Put,1265,18200
NIFTY,01/11/22,13:25:00,46.75,13:55:00,58.65,Buy Call,595,18200
NIFTY,01/11/22,13:55:00,129.5,14:10:00,143.1,Buy Put,680,18200
NIFTY,01/11/22,14:10:00,50.9,14:25:00,55.7,Buy Call,240,18200
NIFTY,01/11/22,14:25:00,134.2,14:30:00,142.65,Buy Put,422.5,18200
NIFTY,01/11/22,14:30:00,52,14:35:00,55.95,Buy Call,197.5,18200
NIFTY,01/11/22,14:35:00,134.45,14:40:00,137.45,Buy Put,150,18200
NIFTY,01/11/22,14:40:00,54.6,14:55:00,63.9,Buy Call,465,18200
NIFTY,01/11/22,14:55:00,116.35,15:00:00,134.8,Buy Put,922.5,18200
NIFTY,01/11/22,15:00:00,52.7,15:30:00,67.6,Sell Put,745,18200
NIFTY,02/11/22,9:20:00,54.75,9:25:00,56.35,Buy Call,80,18200
NIFTY,02/11/22,9:25:00,110.8,9:40:00,123.05,Buy Put,612.5,18200
NIFTY,02/11/22,9:40:00,49.6,9:50:00,57.85,Buy Call,412.5,18200
NIFTY,02/11/22,9:50:00,110.1,10:00:00,122.4,Buy Put,615,18200
NIFTY,02/11/22,10:00:00,49.95,10:05:00,52.65,Buy Call,135,18200
NIFTY,02/11/22,10:05:00,118.05,10:30:00,126.1,Buy Put,402.5,18200
NIFTY,02/11/22,10:30:00,47.8,10:40:00,50,Buy Call,110,18200
NIFTY,02/11/22,10:40:00,122.2,10:45:00,126.85,Buy Put,232.5,18200
NIFTY,02/11/22,10:45:00,46.95,10:50:00,50.1,Buy Call,157.5,18200
NIFTY,02/11/22,10:50:00,120.05,11:10:00,130.85,Buy Put,540,18200
NIFTY,02/11/22,11:10:00,44.05,11:15:00,45.7,Buy Call,82.5,18200
NIFTY,02/11/22,11:15:00,125.9,11:55:00,134.05,Buy Put,407.5,18200
NIFTY,02/11/22,11:55:00,40.8,15:30:00,35,Sell Put,-290,18200
NIFTY,03/11/22,9:20:00,105.2,9:25:00,107.55,Buy Put,117.5,18100
NIFTY,03/11/22,9:25:00,16.35,10:00:00,31.2,Buy Call,742.5,18100
NIFTY,03/11/22,10:00:00,66.55,10:10:00,69.3,Buy Put,137.5,18100
NIFTY,03/11/22,10:10:00,27.85,10:40:00,38.2,Buy Call,517.5,18100
NIFTY,03/11/22,10:40:00,43.5,11:10:00,56.7,Buy Put,660,18100
NIFTY,03/11/22,11:10:00,20.9,11:25:00,30.2,Buy Call,465,18100
NIFTY,03/11/22,11:25:00,41.4,12:10:00,74.5,Buy Put,1655,18100
NIFTY,03/11/22,12:10:00,10.45,12:15:00,10.65,Buy Call,10,18100
NIFTY,03/11/22,12:15:00,71.3,12:25:00,72.6,Buy Put,65,18100
NIFTY,03/11/22,12:25:00,8.85,12:30:00,9.75,Buy Call,45,18100
NIFTY,03/11/22,12:30:00,68.75,13:05:00,102.55,Buy Put,1690,18100
NIFTY,03/11/22,13:05:00,4.8,13:50:00,3.45,Buy Call,-67.5,18100
NIFTY,03/11/22,13:50:00,64.35,14:10:00,80.8,Buy Put,822.5,18100
NIFTY,03/11/22,14:10:00,2.2,14:15:00,2,Buy Call,-10,18100
NIFTY,03/11/22,14:15:00,78.55,14:25:00,94.3,Buy Put,787.5,18100
NIFTY,03/11/22,14:25:00,1.35,15:30:00,0.05,Sell Put,-65,18100
NIFTY,04/11/22,9:20:00,125,9:25:00,144.45,Buy Put,972.5,18100
NIFTY,04/11/22,9:25:00,110.35,9:30:00,121.4,Buy Call,552.5,18100
NIFTY,04/11/22,9:30:00,128.85,10:20:00,153.35,Buy Put,1225,18100
NIFTY,04/11/22,10:20:00,98,10:25:00,100.5,Buy Call,125,18100
NIFTY,04/11/22,10:25:00,149.35,10:35:00,154.9,Buy Put,277.5,18100
NIFTY,04/11/22,10:35:00,96.35,10:40:00,96.65,Buy Call,15,18100
NIFTY,04/11/22,10:40:00,151.65,10:45:00,155.25,Buy Put,180,18100
NIFTY,04/11/22,10:45:00,94.55,10:50:00,95.05,Buy Call,25,18100
NIFTY,04/11/22,10:50:00,153.5,11:05:00,153.9,Buy Put,20,18100
NIFTY,04/11/22,11:05:00,95,11:30:00,102.85,Buy Call,392.5,18100
NIFTY,04/11/22,11:30:00,138.5,11:35:00,140.7,Buy Put,110,18100
NIFTY,04/11/22,11:35:00,101.65,11:40:00,101.85,Buy Call,10,18100
NIFTY,04/11/22,11:40:00,140.7,11:45:00,140.85,Buy Put,7.5,18100
NIFTY,04/11/22,11:45:00,100.95,12:15:00,106.6,Buy Call,282.5,18100
NIFTY,04/11/22,12:15:00,134,12:20:00,135.7,Buy Put,85,18100
NIFTY,04/11/22,12:20:00,104.6,12:40:00,114.15,Buy Call,477.5,18100
NIFTY,04/11/22,12:40:00,125.65,13:00:00,131.85,Buy Put,310,18100
NIFTY,04/11/22,13:00:00,104.6,13:05:00,109.3,Buy Call,235,18100
NIFTY,04/11/22,13:05:00,126.35,13:10:00,132.05,Buy Put,285,18100
NIFTY,04/11/22,13:10:00,104.25,13:35:00,109.9,Buy Call,282.5,18100
NIFTY,04/11/22,13:35:00,125.9,13:40:00,126.95,Buy Put,52.5,18100
NIFTY,04/11/22,13:40:00,108.3,13:45:00,110.4,Buy Call,105,18100
NIFTY,04/11/22,13:45:00,125.3,13:50:00,130.6,Buy Put,265,18100
NIFTY,04/11/22,13:50:00,105.2,13:55:00,107.9,Buy Call,135,18100
NIFTY,04/11/22,13:55:00,126.9,14:05:00,131.15,Buy Put,212.5,18100
NIFTY,04/11/22,14:05:00,104.8,14:20:00,106.05,Buy Call,62.5,18100
NIFTY,04/11/22,14:20:00,128.25,14:25:00,129.8,Buy Put,77.5,18100
NIFTY,04/11/22,14:25:00,105.15,15:30:00,151.1,Sell Put,2297.5,18100
NIFTY,07/11/22,9:30:00,83.7,10:35:00,122,Buy Put,1915,18200
NIFTY,07/11/22,10:35:00,71.1,10:40:00,73.6,Buy Call,125,18200
NIFTY,07/11/22,10:40:00,119.35,11:00:00,138.9,Buy Put,977.5,18200
NIFTY,07/11/22,11:00:00,62.95,11:40:00,77.3,Buy Call,717.5,18200
NIFTY,07/11/22,11:40:00,109,11:50:00,116.85,Buy Put,392.5,18200
NIFTY,07/11/22,11:50:00,72.15,12:00:00,75.1,Buy Call,147.5,18200
NIFTY,07/11/22,12:00:00,112.15,12:05:00,114.4,Buy Put,112.5,18200
NIFTY,07/11/22,12:05:00,73.6,12:30:00,74.75,Buy Call,57.5,18200
NIFTY,07/11/22,12:30:00,109.5,12:45:00,128.5,Buy Put,950,18200
NIFTY,07/11/22,12:45:00,65.4,12:50:00,68.45,Buy Call,152.5,18200
NIFTY,07/11/22,12:50:00,120.4,13:15:00,132.95,Buy Put,627.5,18200
NIFTY,07/11/22,13:15:00,62.6,13:20:00,64.4,Buy Call,90,18200
NIFTY,07/11/22,13:20:00,128.15,13:45:00,155.1,Buy Put,1347.5,18200
NIFTY,07/11/22,13:45:00,54.3,15:30:00,85.95,Sell Put,1582.5,18200
NIFTY,09/11/22,9:20:00,81.5,9:45:00,99.1,Buy Put,880,18300
NIFTY,09/11/22,9:45:00,39,9:50:00,44.15,Buy Call,257.5,18300
NIFTY,09/11/22,9:50:00,88.85,10:10:00,113.85,Buy Put,1250,18300
NIFTY,09/11/22,10:10:00,34.3,10:15:00,36.7,Buy Call,120,18300
NIFTY,09/11/22,10:15:00,108.05,10:25:00,116.45,Buy Put,420,18300
NIFTY,09/11/22,10:25:00,34.6,10:30:00,36,Buy Call,70,18300
NIFTY,09/11/22,10:30:00,110.55,11:45:00,132.25,Buy Put,1085,18300
NIFTY,09/11/22,11:45:00,27.35,12:00:00,31.4,Buy Call,202.5,18300
NIFTY,09/11/22,12:00:00,120.3,12:30:00,132.75,Buy Put,622.5,18300
NIFTY,09/11/22,12:30:00,26.9,12:50:00,31.2,Buy Call,215,18300
NIFTY,09/11/22,12:50:00,117.6,13:00:00,123.15,Buy Put,277.5,18300
NIFTY,09/11/22,13:00:00,28.85,13:15:00,29.7,Buy Call,42.5,18300
NIFTY,09/11/22,13:15:00,119.35,13:30:00,126.85,Buy Put,375,18300
NIFTY,09/11/22,13:30:00,28.35,14:00:00,31.5,Buy Call,157.5,18300
NIFTY,09/11/22,14:00:00,107.1,14:05:00,111.4,Buy Put,215,18300
NIFTY,09/11/22,14:05:00,29.7,14:15:00,34.2,Buy Call,225,18300
NIFTY,09/11/22,14:15:00,97.95,15:30:00,167.45,Sell Call,3475,18300
NIFTY,10/11/22,9:20:00,51.7,10:00:00,87.15,Buy Put,1772.5,18100
NIFTY,10/11/22,10:00:00,11.75,10:10:00,12.25,Buy Call,25,18100
NIFTY,10/11/22,10:10:00,78.05,10:15:00,81,Buy Put,147.5,18100
NIFTY,10/11/22,10:15:00,11.3,10:50:00,11.2,Buy Call,-5,18100
NIFTY,10/11/22,10:50:00,70.4,11:00:00,76.25,Buy Put,292.5,18100
NIFTY,10/11/22,11:00:00,8.5,11:05:00,9.2,Buy Call,35,18100
NIFTY,10/11/22,11:05:00,70.5,11:20:00,70.75,Buy Put,12.5,18100
NIFTY,10/11/22,11:20:00,8.45,11:45:00,11.65,Buy Call,160,18100
NIFTY,10/11/22,11:45:00,52.75,13:05:00,114.5,Buy Put,3087.5,18100
NIFTY,10/11/22,13:05:00,2.4,13:25:00,3,Buy Call,30,18100
NIFTY,10/11/22,13:25:00,96.4,13:30:00,101.6,Buy Put,260,18100
NIFTY,10/11/22,13:30:00,2.45,13:40:00,2.45,Buy Call,0,18100
NIFTY,10/11/22,13:40:00,96.65,13:45:00,97.65,Buy Put,50,18100
NIFTY,10/11/22,13:45:00,2.25,13:55:00,1.85,Buy Call,-20,18100
NIFTY,10/11/22,13:55:00,92.25,14:00:00,98.7,Buy Put,322.5,18100
NIFTY,10/11/22,14:00:00,1.4,15:30:00,0.05,Sell Put,-67.5,18100
NIFTY,11/11/22,9:20:00,62.45,9:40:00,84.35,Buy Call,1095,18400
NIFTY,11/11/22,9:40:00,146.1,9:45:00,151,Buy Put,245,18400
NIFTY,11/11/22,9:45:00,79.4,9:55:00,80.95,Buy Call,77.5,18400
NIFTY,11/11/22,9:55:00,146.35,10:10:00,149.9,Buy Put,177.5,18400
NIFTY,11/11/22,10:10:00,76.9,10:25:00,78.1,Buy Call,60,18400
NIFTY,11/11/22,10:25:00,148.35,10:45:00,156.45,Buy Put,405,18400
NIFTY,11/11/22,10:45:00,69.6,11:20:00,74.4,Buy Call,240,18400
NIFTY,11/11/22,11:20:00,148.2,11:25:00,150.1,Buy Put,95,18400
NIFTY,11/11/22,11:25:00,72.65,12:05:00,76.75,Buy Call,205,18400
NIFTY,11/11/22,12:05:00,144.75,12:15:00,146.35,Buy Put,80,18400
NIFTY,11/11/22,12:15:00,75.15,12:45:00,85.05,Buy Call,495,18400
NIFTY,11/11/22,12:45:00,138.25,13:05:00,146.55,Buy Put,415,18400
NIFTY,11/11/22,13:05:00,73.75,13:10:00,81.9,Buy Call,407.5,18400
NIFTY,11/11/22,13:10:00,135.9,13:15:00,141.45,Buy Put,277.5,18400
NIFTY,11/11/22,13:15:00,77.4,13:25:00,85.2,Buy Call,390,18400
NIFTY,11/11/22,13:25:00,134.9,13:40:00,142.45,Buy Put,377.5,18400
NIFTY,11/11/22,13:40:00,76,13:50:00,78.8,Buy Call,140,18400
NIFTY,11/11/22,13:50:00,139.25,13:55:00,140.5,Buy Put,62.5,18400
NIFTY,11/11/22,13:55:00,77.5,14:40:00,85.9,Buy Call,420,18400
NIFTY,11/11/22,14:40:00,126.3,14:45:00,127.45,Buy Put,57.5,18400
NIFTY,11/11/22,14:45:00,84.8,14:55:00,87.4,Buy Call,130,18400
NIFTY,11/11/22,14:55:00,126.1,15:00:00,128,Buy Put,95,18400
NIFTY,11/11/22,15:00:00,88.55,15:30:00,105,Sell Put,822.5,18400
NIFTY,14/11/22,9:20:00,92.85,9:30:00,92.95,Buy Call,5,18400
NIFTY,14/11/22,9:30:00,96.75,9:35:00,102.4,Buy Put,282.5,18400
NIFTY,14/11/22,9:35:00,83.8,9:45:00,88,Buy Call,210,18400
NIFTY,14/11/22,9:45:00,96.7,10:35:00,121.55,Buy Put,1242.5,18400
NIFTY,14/11/22,10:35:00,67.9,11:05:00,76.75,Buy Call,442.5,18400
NIFTY,14/11/22,11:05:00,108.1,11:40:00,116.8,Buy Put,435,18400
NIFTY,14/11/22,11:40:00,68.05,11:45:00,68.95,Buy Call,45,18400
NIFTY,14/11/22,11:45:00,115.8,11:50:00,120.35,Buy Put,227.5,18400
NIFTY,14/11/22,11:50:00,66.7,12:00:00,68.95,Buy Call,112.5,18400
NIFTY,14/11/22,12:00:00,115.45,12:10:00,120.35,Buy Put,245,18400
NIFTY,14/11/22,12:10:00,65.5,12:30:00,70.35,Buy Call,242.5,18400
NIFTY,14/11/22,12:30:00,111.05,12:40:00,118.45,Buy Put,370,18400
NIFTY,14/11/22,12:40:00,65.9,12:55:00,68.9,Buy Call,150,18400
NIFTY,14/11/22,12:55:00,112.35,13:00:00,114.7,Buy Put,117.5,18400
NIFTY,14/11/22,13:00:00,67.95,13:55:00,84.65,Buy Call,835,18400
NIFTY,14/11/22,13:55:00,90.35,14:00:00,95.85,Buy Put,275,18400
NIFTY,14/11/22,14:00:00,77.5,14:20:00,82.2,Buy Call,235,18400
NIFTY,14/11/22,14:20:00,90.5,14:25:00,96.15,Buy Put,282.5,18400
NIFTY,14/11/22,14:25:00,75.8,14:30:00,79.7,Buy Call,195,18400
NIFTY,14/11/22,14:30:00,93.25,15:30:00,132,Sell Call,1937.5,18400
NIFTY,15/11/22,9:20:00,85.8,10:05:00,132.2,Buy Put,2320,18400
NIFTY,15/11/22,10:05:00,39.95,10:20:00,44,Buy Call,202.5,18400
NIFTY,15/11/22,10:20:00,125.05,10:40:00,136.05,Buy Put,550,18400
NIFTY,15/11/22,10:40:00,39.4,10:55:00,42.2,Buy Call,140,18400
NIFTY,15/11/22,10:55:00,126.15,11:15:00,134.4,Buy Put,412.5,18400
NIFTY,15/11/22,11:15:00,38.05,11:45:00,43.75,Buy Call,285,18400
NIFTY,15/11/22,11:45:00,119.7,12:20:00,130.6,Buy Put,545,18400
NIFTY,15/11/22,12:20:00,37.75,13:00:00,51.65,Buy Call,695,18400
NIFTY,15/11/22,13:00:00,102.85,13:05:00,106.35,Buy Put,175,18400
NIFTY,15/11/22,13:05:00,49.1,13:15:00,50.5,Buy Call,70,18400
NIFTY,15/11/22,13:15:00,104.45,13:20:00,104.5,Buy Put,2.5,18400
NIFTY,15/11/22,13:20:00,50.1,13:30:00,51.3,Buy Call,60,18400
NIFTY,15/11/22,13:30:00,100.9,13:35:00,104.05,Buy Put,157.5,18400
NIFTY,15/11/22,13:35:00,48.95,13:50:00,50.5,Buy Call,77.5,18400
NIFTY,15/11/22,13:50:00,99.5,14:20:00,107.9,Buy Put,420,18400
NIFTY,15/11/22,14:20:00,40.9,14:35:00,49.1,Buy Call,410,18400
NIFTY,15/11/22,14:35:00,95.1,14:40:00,97.9,Buy Put,140,18400
NIFTY,15/11/22,14:40:00,47.1,14:50:00,49.9,Buy Call,140,18400
NIFTY,15/11/22,14:50:00,95.45,14:55:00,98.6,Buy Put,157.5,18400
NIFTY,15/11/22,14:55:00,46.05,15:30:00,89,Sell Put,2147.5,18400
NIFTY,16/11/22,10:35:00,23.9,11:05:00,33.95,Buy Call,502.5,18500
NIFTY,16/11/22,11:05:00,103.85,11:15:00,106.9,Buy Put,152.5,18500
NIFTY,16/11/22,11:15:00,32,11:40:00,33.9,Buy Call,95,18500
NIFTY,16/11/22,11:40:00,99.25,12:10:00,127.25,Buy Put,1400,18500
NIFTY,16/11/22,12:10:00,20.4,12:35:00,30.4,Buy Call,500,18500
NIFTY,16/11/22,12:35:00,102.95,12:40:00,112.2,Buy Put,462.5,18500
NIFTY,16/11/22,12:40:00,25.7,12:45:00,26.25,Buy Call,27.5,18500
NIFTY,16/11/22,12:45:00,111,12:50:00,112.15,Buy Put,57.5,18500
NIFTY,16/11/22,12:50:00,26.15,13:05:00,26.9,Buy Call,37.5,18500
NIFTY,16/11/22,13:05:00,108.5,13:15:00,111.1,Buy Put,130,18500
NIFTY,16/11/22,13:15:00,26,13:50:00,33,Buy Call,350,18500
NIFTY,16/11/22,13:50:00,93.75,15:05:00,112.1,Buy Put,917.5,18500
NIFTY,16/11/22,15:05:00,17.65,15:30:00,17,Sell Put,-32.5,18500
NIFTY,17/11/22,9:20:00,25.3,9:30:00,28.1,Buy Call,140,18400
NIFTY,17/11/22,9:30:00,42.1,9:50:00,45.95,Buy Put,192.5,18400
NIFTY,17/11/22,9:50:00,21.65,10:05:00,26.6,Buy Call,247.5,18400
NIFTY,17/11/22,10:05:00,35.1,10:40:00,40.8,Buy Put,285,18400
NIFTY,17/11/22,10:40:00,19.8,10:55:00,21.35,Buy Call,77.5,18400
NIFTY,17/11/22,10:55:00,36.6,11:30:00,51.35,Buy Put,737.5,18400
NIFTY,17/11/22,11:30:00,13.65,11:50:00,16.65,Buy Call,150,18400
NIFTY,17/11/22,11:50:00,36.7,12:00:00,42.6,Buy Put,295,18400
NIFTY,17/11/22,12:00:00,14.3,12:10:00,14.85,Buy Call,27.5,18400
NIFTY,17/11/22,12:10:00,39.65,12:15:00,42.55,Buy Put,145,18400
NIFTY,17/11/22,12:15:00,14.25,12:45:00,22.65,Buy Call,420,18400
NIFTY,17/11/22,12:45:00,24.95,12:50:00,28.2,Buy Put,162.5,18400
NIFTY,17/11/22,12:50:00,19.05,14:20:00,19.5,Buy Call,22.5,18400
NIFTY,17/11/22,14:20:00,15.75,14:40:00,22.25,Buy Put,325,18400
NIFTY,17/11/22,14:40:00,10.85,14:50:00,17.45,Buy Call,330,18400
NIFTY,17/11/22,14:50:00,9,15:30:00,56,Sell Call,2350,18400
NIFTY,18/11/22,9:50:00,88.25,10:20:00,93.5,Buy Put,262.5,18300
NIFTY,18/11/22,10:20:00,133.95,10:30:00,133.7,Buy Call,-12.5,18300
NIFTY,18/11/22,10:30:00,92.65,11:20:00,124.15,Buy Put,1575,18300
NIFTY,18/11/22,11:20:00,107.75,11:30:00,110.95,Buy Call,160,18300
NIFTY,18/11/22,11:30:00,116.45,11:35:00,121.25,Buy Put,240,18300
NIFTY,18/11/22,11:35:00,108,11:50:00,112.25,Buy Call,212.5,18300
NIFTY,18/11/22,11:50:00,113.5,12:05:00,119.1,Buy Put,280,18300
NIFTY,18/11/22,12:05:00,106.7,12:20:00,112.2,Buy Call,275,18300
NIFTY,18/11/22,12:20:00,112.7,12:30:00,115.3,Buy Put,130,18300
NIFTY,18/11/22,12:30:00,108.7,12:55:00,115,Buy Call,315,18300
NIFTY,18/11/22,12:55:00,106.55,13:00:00,108,Buy Put,72.5,18300
NIFTY,18/11/22,13:00:00,113.4,13:30:00,116.65,Buy Call,162.5,18300
NIFTY,18/11/22,13:30:00,101.9,14:05:00,128.7,Buy Put,1340,18300
NIFTY,18/11/22,14:05:00,93.75,14:10:00,97.9,Buy Call,207.5,18300
NIFTY,18/11/22,14:10:00,122.2,14:20:00,125.2,Buy Put,150,18300
NIFTY,18/11/22,14:20:00,95.6,15:15:00,144.25,Buy Call,2432.5,18300
NIFTY,18/11/22,15:15:00,71.85,15:30:00,77.5,Sell Call,282.5,18300
NIFTY,21/11/22,9:20:00,70.5,9:45:00,96.9,Buy Put,1320,18200
NIFTY,21/11/22,9:45:00,83.45,9:55:00,88,Buy Call,227.5,18200
NIFTY,21/11/22,9:55:00,90.4,10:10:00,92.8,Buy Put,120,18200
NIFTY,21/11/22,10:10:00,85.5,10:20:00,90,Buy Call,225,18200
NIFTY,21/11/22,10:20:00,85,10:50:00,95.1,Buy Put,505,18200
